Node1,Node2,s1,1589498526.261282,0,0,Node1,Node2,s2,1589498526.2645,0,1,Node2,Node1,s3,1589498526.313675,0,0,Node2,Node1,s4,1589498526.315149,0,1
Node2,Node3,s1,1589498526.346373,0,0,Node2,Node3,s2,1589498526.349919,0,1,Node3,Node2,s3,1589498526.432239,0,0,Node3,Node2,s4,1589498526.4336798,0,1
Node3,Node4,s1,1589498526.4655519,0,0,Node3,Node4,s2,1589498526.469113,0,1,Node4,Node3,s3,1589498526.536611,0,0,Node4,Node3,s4,1589498526.5381582,0,1
Node4,Node5,s1,1589498526.570344,0,0,Node4,Node5,s2,1589498526.573663,0,1,Node5,Node4,s3,1589498526.627022,0,0,Node5,Node4,s4,1589498526.628164,0,1
Node5,Node6,s1,1589498526.659648,0,0,Node5,Node6,s2,1589498526.6630578,0,1,Node6,Node5,s3,1589498526.740402,0,0,Node6,Node5,s4,1589498526.741899,0,1
Node6,Node7,s1,1589498526.773968,0,0,Node6,Node7,s2,1589498526.777333,0,1,Node7,Node6,s3,1589498526.878347,0,0,Node7,Node6,s4,1589498526.879916,0,1
Node0,Node1,s1,1589498528.254273,0,0,Node0,Node1,s2,1589498528.259425,1,0,Node1,Node0,s3,1589498528.3489852,0,0,Node1,Node0,s4,1589498528.350477,1,0
Node1,Node2,s1,1589498528.38315,0,0,Node1,Node2,s2,1589498528.3867772,1,0,Node2,Node1,s3,1589498528.436776,0,0,Node2,Node1,s4,1589498528.438283,1,0
Node2,Node3,s1,1589498528.48855,0,0,Node2,Node3,s2,1589498528.491986,1,0,Node3,Node2,s3,1589498528.560555,0,0,Node3,Node2,s4,1589498528.5623832,1,0
Node3,Node4,s1,1589498528.610749,0,0,Node3,Node4,s2,1589498528.614617,1,0,Node4,Node3,s3,1589498528.673475,0,0,Node4,Node3,s4,1589498528.693857,1,0
Node4,Node5,s1,1589498528.738606,0,0,Node4,Node5,s2,1589498528.742861,1,0,Node5,Node4,s3,1589498528.746115,0,0,Node5,Node4,s4,1589498528.7482612,1,0
Node5,Node6,s1,1589498528.780433,0,0,Node5,Node6,s2,1589498528.7839549,1,0,Node6,Node5,s3,1589498528.875185,0,0,Node6,Node5,s4,1589498528.87669,1,0
Node6,Node7,s1,1589498528.909646,0,0,Node6,Node7,s2,1589498528.912862,1,0,Node7,Node6,s3,1589498528.9950058,0,0,Node7,Node6,s4,1589498528.996167,1,0
Node0,Node1,s1,1589498530.226856,0,0,Node0,Node1,s2,1589498530.232358,0,1,Node1,Node0,s3,1589498530.250544,0,0,Node1,Node0,s4,1589498530.251822,0,1
Node1,Node2,s1,1589498530.28271,0,0,Node1,Node2,s2,1589498530.2863731,0,1,Node2,Node1,s3,1589498530.3307,0,0,Node2,Node1,s4,1589498530.332453,0,1
Node2,Node3,s1,1589498530.363801,0,0,Node2,Node3,s2,1589498530.367049,0,1,Node3,Node2,s3,1589498530.456749,0,0,Node3,Node2,s4,1589498530.458242,0,1
Node3,Node4,s1,1589498530.493637,0,0,Node3,Node4,s2,1589498530.497927,0,1,Node4,Node3,s3,1589498530.543781,0,0,Node4,Node3,s4,1589498530.5452108,0,1
Node4,Node5,s1,1589498530.5780668,0,0,Node4,Node5,s2,1589498530.5814662,0,1,Node5,Node4,s3,1589498530.6407738,0,0,Node5,Node4,s4,1589498530.642227,0,1
Node5,Node6,s1,1589498530.674648,0,0,Node5,Node6,s2,1589498530.67781,0,1,Node6,Node5,s3,1589498530.7456279,0,0,Node6,Node5,s4,1589498530.7470322,0,1
Node6,Node7,s1,1589498530.779649,0,0,Node6,Node7,s2,1589498530.783152,0,1,Node7,Node6,s3,1589498530.8734221,0,0,Node7,Node6,s4,1589498530.874939,0,1
Node0,Node1,s1,1589498532.178875,0,0,Node0,Node1,s2,1589498532.1839418,1,0,Node1,Node0,s3,1589498532.25839,0,0,Node1,Node0,s4,1589498532.26091,1,0
Node1,Node2,s1,1589498532.3050828,0,0,Node1,Node2,s2,1589498532.308369,1,0,Node2,Node1,s3,1589498532.3673239,0,0,Node2,Node1,s4,1589498532.374918,1,0
Node2,Node3,s1,1589498532.413357,0,0,Node2,Node3,s2,1589498532.416758,1,0,Node3,Node2,s3,1589498532.487904,0,0,Node3,Node2,s4,1589498532.489457,1,0
Node3,Node4,s1,1589498532.521329,0,0,Node3,Node4,s2,1589498532.5249321,1,0,Node4,Node3,s3,1589498532.569519,0,0,Node4,Node3,s4,1589498532.572255,1,0
Node4,Node5,s1,1589498532.6161249,0,0,Node4,Node5,s2,1589498532.619411,1,0,Node5,Node4,s3,1589498532.691373,0,0,Node5,Node4,s4,1589498532.692888,1,0
Node5,Node6,s1,1589498532.723298,0,0,Node5,Node6,s2,1589498532.726917,1,0,Node6,Node5,s3,1589498532.813063,0,0,Node6,Node5,s4,1589498532.814484,1,0
Node6,Node7,s1,1589498532.845857,0,0,Node6,Node7,s2,1589498532.849082,1,0,Node7,Node6,s3,1589498532.92942,0,0,Node7,Node6,s4,1589498532.934129,1,0
Node0,Node1,s1,1589498533.880453,0,0,Node0,Node1,s2,1589498533.886821,1,1,Node1,Node0,s3,1589498533.885362,0,0,Node1,Node0,s4,1589498533.886859,1,1
Node1,Node2,s1,1589498533.924192,0,0,Node1,Node2,s2,1589498533.928531,1,1,Node2,Node1,s3,1589498534.002631,0,0,Node2,Node1,s4,1589498534.004417,1,1
Node2,Node3,s1,1589498534.037573,0,0,Node2,Node3,s2,1589498534.0419478,1,1,Node3,Node2,s3,1589498534.081415,0,0,Node3,Node2,s4,1589498534.083067,1,1
Node3,Node4,s1,1589498534.118135,0,0,Node3,Node4,s2,1589498534.124762,1,1,Node4,Node3,s3,1589498534.167646,0,0,Node4,Node3,s4,1589498534.169002,1,1
Node4,Node5,s1,1589498534.200851,0,0,Node4,Node5,s2,1589498534.205197,1,1,Node5,Node4,s3,1589498534.288928,0,0,Node5,Node4,s4,1589498534.290645,1,1
Node5,Node6,s1,1589498534.3252149,0,0,Node5,Node6,s2,1589498534.333073,1,1,Node6,Node5,s3,1589498534.418584,0,0,Node6,Node5,s4,1589498534.420311,1,1
Node6,Node7,s1,1589498534.465801,0,0,Node6,Node7,s2,1589498534.469702,1,1,Node7,Node6,s3,1589498534.512135,0,0,Node7,Node6,s4,1589498534.513599,1,1
