EPR sent,EPR recv,Cast Vote,Votes Sent,Votes recv,Recorded votes,# vote err,% vote err,transmission delay epr,transmission delay voting
1589394777.871354,1589394777.9740071,0.1,1589394777.985111,1589394778.0781078,0.1,0,0.0,0.10265302658081055,0.09299683570861816
1589394778.215777,1589394778.313025,1.1,1589394778.3277671,1589394778.4231381,1.1,0,0.0,0.09724807739257812,0.09537100791931152
1589394778.5623412,1589394778.657202,1.1,1589394778.67224,1589394778.769393,1.1,0,0.0,0.09486079216003418,0.0971529483795166
1589394778.904056,1589394779.002471,0.0,1589394779.009961,1589394779.113863,0.0,0,0.0,0.09841489791870117,0.10390210151672363
1589394779.278508,1589394779.375529,1.0,1589394779.3864682,1589394779.4854772,0.1,2,1.0,0.09702110290527344,0.09900903701782227
1589394779.6212668,1589394779.719917,1.1,1589394779.735005,1589394779.826714,1.1,0,0.0,0.09865021705627441,0.09170913696289062
1589394779.970428,1589394780.0635421,0.1,1589394780.073659,1589394780.075026,0.1,0,0.0,0.09311413764953613,0.0013670921325683594
1589394780.283989,1589394780.389504,1.0,1589394780.400995,1589394780.491204,1.0,0,0.0,0.1055150032043457,0.0902090072631836
1589394780.6620748,1589394780.762458,0.1,1589394780.773644,1589394780.8671172,0.1,0,0.0,0.10038328170776367,0.09347319602966309
1589394781.005283,1589394781.100062,1.1,1589394781.113905,1589394781.208858,1.1,0,0.0,0.09477877616882324,0.09495306015014648
1589394781.34207,1589394781.4416618,0.1,1589394781.4530509,1589394781.548239,1.0,2,1.0,0.09959173202514648,0.09518814086914062
1589394781.681826,1589394781.782625,1.0,1589394781.7937868,1589394781.8916821,1.0,0,0.0,0.1007988452911377,0.09789538383483887
1589394782.058499,1589394782.162923,1.1,1589394782.1780639,1589394782.2684858,1.1,0,0.0,0.10442399978637695,0.09042191505432129
1589394782.409224,1589394782.5035698,0.0,1589394782.510612,1589394782.516055,0.0,0,0.0,0.0943458080291748,0.005443096160888672
1589394782.7240589,1589394782.82068,1.1,1589394782.83564,1589394782.929172,1.1,0,0.0,0.09662103652954102,0.09353208541870117
1589394783.065533,1589394783.1626382,0.1,1589394783.174155,1589394783.273042,0.0,1,0.5,0.09710526466369629,0.09888696670532227
1589394783.444586,1589394783.543657,0.1,1589394783.555151,1589394783.651136,0.1,0,0.0,0.09907102584838867,0.09598493576049805
1589394783.784019,1589394783.879673,0.1,1589394783.890861,1589394783.992617,0.1,0,0.0,0.09565401077270508,0.10175585746765137
1589394784.120757,1589394784.221432,1.1,1589394784.2365508,1589394784.326087,1.1,0,0.0,0.10067486763000488,0.08953619003295898
1589394784.468286,1589394784.5632188,1.0,1589394784.5740879,1589394784.574947,1.0,0,0.0,0.09493279457092285,0.0008592605590820312
1589394784.834574,1589394784.9330828,0.0,1589394784.940341,1589394784.940782,0.0,0,0.0,0.09850883483886719,0.0004410743713378906
1589394785.153576,1589394785.2497401,1.1,1589394785.264601,1589394785.356638,0.1,1,0.5,0.09616422653198242,0.09203696250915527
1589394785.493533,1589394785.5937018,0.1,1589394785.6052852,1589394785.70028,0.1,0,0.0,0.10016894340515137,0.09499478340148926
1589394785.835883,1589394785.933078,1.0,1589394785.9442549,1589394786.0438242,1.0,0,0.0,0.09719514846801758,0.09956932067871094
1589394786.220557,1589394786.318576,0.1,1589394786.329909,1589394786.426632,0.1,0,0.0,0.09801912307739258,0.09672284126281738
1589394786.568205,1589394786.6698081,1.1,1589394786.685535,1589394786.7768278,1.1,0,0.0,0.10160303115844727,0.0912928581237793
1589394786.916259,1589394787.012291,1.1,1589394787.027584,1589394787.12491,1.1,0,0.0,0.09603190422058105,0.09732604026794434
1589394787.254378,1589394787.350563,1.0,1589394787.361999,1589394787.460136,1.0,0,0.0,0.09618496894836426,0.09813690185546875
1589394787.638883,1589394787.7354088,0.1,1589394787.7466471,1589394787.846923,0.1,0,0.0,0.09652566909790039,0.10027599334716797
1589394787.9825568,1589394788.080153,0.0,1589394788.0875452,1589394788.191993,0.0,0,0.0,0.0975961685180664,0.10444784164428711
1589394788.323262,1589394788.428482,1.1,1589394788.443029,1589394788.5302851,1.1,0,0.0,0.10522007942199707,0.08725619316101074
1589394788.670877,1589394788.771441,0.0,1589394788.7783282,1589394788.879061,0.0,0,0.0,0.10056400299072266,0.10073280334472656
1589394789.0481868,1589394789.1498828,0.0,1589394789.1569972,1589394789.252071,1.0,1,0.5,0.10169601440429688,0.09507369995117188
1589394789.388109,1589394789.487148,1.0,1589394789.499004,1589394789.593947,1.0,0,0.0,0.09903907775878906,0.09494304656982422
1589394789.730613,1589394789.825972,0.0,1589394789.8329768,1589394789.833217,0.0,0,0.0,0.09535908699035645,0.00024008750915527344
1589394790.050291,1589394790.152134,0.1,1589394790.163201,1589394790.256008,0.1,0,0.0,0.10184288024902344,0.09280681610107422
1589394790.438609,1589394790.540359,1.0,1589394790.5508978,1589394790.643262,1.0,0,0.0,0.10175013542175293,0.09236407279968262
1589394790.782582,1589394790.8759239,0.0,1589394790.882936,1589394790.887711,0.0,0,0.0,0.09334182739257812,0.004775047302246094
1589394791.097654,1589394791.196139,1.1,1589394791.210102,1589394791.303945,0.1,1,0.5,0.09848499298095703,0.09384298324584961
1589394791.438518,1589394791.4411972,1.0,1589394791.4475038,1589394791.546229,1.0,0,0.0,0.002679109573364258,0.0987250804901123
1589394791.705029,1589394791.8042839,1.0,1589394791.815219,1589394791.912639,0.0,1,0.5,0.09925484657287598,0.09741997718811035
1589394792.0616372,1589394792.1624901,0.1,1589394792.1734989,1589394792.26797,0.1,0,0.0,0.10085296630859375,0.09447121620178223
1589394792.399596,1589394792.497798,1.1,1589394792.51194,1589394792.6028821,0.1,1,0.5,0.09820199012756348,0.0909421443939209
1589394792.741279,1589394792.839346,0.1,1589394792.8508632,1589394792.947634,0.1,0,0.0,0.09806704521179199,0.0967707633972168
1589394793.120231,1589394793.2232902,0.1,1589394793.234405,1589394793.327583,1.0,2,1.0,0.10305929183959961,0.09317803382873535
1589394793.471266,1589394793.564949,1.1,1589394793.578136,1589394793.678735,1.1,0,0.0,0.09368300437927246,0.10059905052185059
1589394793.8086028,1589394793.908559,1.0,1589394793.919677,1589394794.0167592,1.0,0,0.0,0.09995627403259277,0.09708213806152344
1589394794.14959,1589394794.246806,1.0,1589394794.253547,1589394794.2551072,1.0,0,0.0,0.09721589088439941,0.001560211181640625
1589394794.570441,1589394794.665893,0.1,1589394794.6774259,1589394794.777518,0.1,0,0.0,0.09545207023620605,0.10009217262268066
1589394794.9018629,1589394795.007415,1.1,1589394795.0216808,1589394795.109974,1.0,1,0.5,0.10555219650268555,0.08829307556152344
1589394795.2503848,1589394795.350563,1.0,1589394795.363096,1589394795.455178,1.0,0,0.0,0.10017824172973633,0.09208202362060547
1589394795.602227,1589394795.7007701,1.0,1589394795.7118669,1589394795.807001,1.1,1,0.5,0.09854316711425781,0.09513425827026367
1589394795.981982,1589394796.079882,0.1,1589394796.0912042,1589394796.187225,0.1,0,0.0,0.0978999137878418,0.09602093696594238
1589394796.3181992,1589394796.421174,1.0,1589394796.432807,1589394796.530616,1.0,0,0.0,0.10297489166259766,0.0978090763092041
1589394796.663989,1589394796.762959,1.0,1589394796.774252,1589394796.8712478,1.0,0,0.0,0.09896993637084961,0.09699583053588867
1589394797.007113,1589394797.103976,0.0,1589394797.109998,1589394797.112443,0.0,0,0.0,0.0968630313873291,0.0024449825286865234
1589405080.700811,1589405080.7819278,0.0,1589405080.7935412,1589405080.804841,0.0,0,0.0,0.08111691474914551,0.011299848556518555
1589405081.2767239,1589405081.37609,1.1,1589405081.4001868,1589405081.495371,1.1,0,0.0,0.0993661880493164,0.095184326171875
1589405081.930515,1589405082.0252001,0.0,1589405082.032178,1589405082.049481,0.0,0,0.0,0.09468507766723633,0.017302989959716797
1589405082.606845,1589405082.62365,0.0,1589405082.629631,1589405082.716629,0.0,0,0.0,0.016805171966552734,0.08699798583984375
1589405083.320896,1589405083.400535,1.0,1589405083.428096,1589405083.526593,1.0,0,0.0,0.07963919639587402,0.09849691390991211
1589405084.0886998,1589405084.108799,1.0,1589405084.1231658,1589405084.205227,1.1,1,0.5,0.020099163055419922,0.0820610523223877
1589405085.4417841,1589405085.4562728,1.1,1589405085.486822,1589405085.547883,1.1,0,0.0,0.014488697052001953,0.06106114387512207
1589405086.168789,1589405086.260749,1.1,1589405086.280855,1589405086.383563,1.0,1,0.5,0.09196019172668457,0.10270810127258301
1589422039.744446,1589422039.846088,1.0,1589422039.856585,1589422039.949302,1.0,0,0.0,0.10164189338684082,0.09271693229675293
1589422040.105956,1589422040.210512,1.1,1589422040.225168,1589422040.312674,1.1,0,0.0,0.10455584526062012,0.08750605583190918
1589422040.4618812,1589422040.559336,0.0,1589422040.567287,1589422040.5681229,0.1,1,0.5,0.09745478630065918,0.0008358955383300781
1589422040.7797592,1589422040.8785028,0.1,1589422040.889587,1589422040.987804,0.1,0,0.0,0.09874367713928223,0.09821701049804688
1589422041.150918,1589422041.253571,1.0,1589422041.264194,1589422041.359582,1.0,0,0.0,0.10265302658081055,0.09538793563842773
1589422041.493909,1589422041.593483,0.0,1589422041.59997,1589422041.702453,1.1,2,1.0,0.09957408905029297,0.10248279571533203
1589422041.827976,1589422041.9284842,1.1,1589422041.9426649,1589422042.034343,1.0,1,0.5,0.10050821304321289,0.09167814254760742
1589422042.170078,1589422042.270899,0.0,1589422042.27856,1589422042.374548,0.0,0,0.0,0.10082101821899414,0.09598803520202637
1589422042.5465758,1589422042.645289,1.0,1589422042.6569548,1589422042.751147,1.0,0,0.0,0.09871315956115723,0.0941922664642334
1589422042.885827,1589422042.989588,1.1,1589422043.004544,1589422043.092181,1.1,0,0.0,0.10376095771789551,0.08763694763183594
1589422043.230832,1589422043.329762,1.1,1589422043.345124,1589422043.436991,1.1,0,0.0,0.09892988204956055,0.09186697006225586
1589422043.573042,1589422043.6720572,1.0,1589422043.684481,1589422043.780797,1.0,0,0.0,0.0990152359008789,0.09631609916687012
1589422043.951665,1589422044.052423,1.1,1589422044.0661561,1589422044.155949,1.0,1,0.5,0.10075807571411133,0.08979296684265137
1589422044.293996,1589422044.390635,0.1,1589422044.4017751,1589422044.5043972,0.1,0,0.0,0.09663891792297363,0.10262203216552734
1589422044.649334,1589422044.7430131,0.0,1589422044.7477498,1589422044.7523851,0.0,0,0.0,0.09367918968200684,0.004635334014892578
1589422044.972925,1589422045.074825,1.0,1589422045.083921,1589422045.178397,0.1,2,1.0,0.10190010070800781,0.09447598457336426
1589422045.3504288,1589422045.453846,0.0,1589422045.460906,1589422045.554721,0.0,0,0.0,0.10341715812683105,0.09381508827209473
1589422045.687617,1589422045.785619,1.1,1589422045.800797,1589422045.8934011,1.1,0,0.0,0.09800195693969727,0.09260416030883789
1589422046.029684,1589422046.1339,1.0,1589422046.1435342,1589422046.238934,1.0,0,0.0,0.10421586036682129,0.09539985656738281
1589422046.3749802,1589422046.4755042,0.0,1589422046.481739,1589422046.5831628,0.0,0,0.0,0.1005239486694336,0.10142374038696289
1589422046.889042,1589422046.989917,0.1,1589422047.00172,1589422047.152096,0.1,0,0.0,0.1008751392364502,0.1503760814666748
1589422047.359118,1589422047.363843,0.0,1589422047.367658,1589422047.464253,0.0,0,0.0,0.004724979400634766,0.09659504890441895
1589422047.60489,1589422047.7113972,0.0,1589422047.718528,1589422047.812426,0.0,0,0.0,0.1065070629119873,0.09389805793762207
1589422047.9636989,1589422048.0625632,0.1,1589422048.073102,1589422048.170507,0.1,0,0.0,0.09886431694030762,0.09740495681762695
1589422048.360857,1589422048.460969,1.0,1589422048.474515,1589422048.5707579,1.0,0,0.0,0.1001119613647461,0.09624290466308594
1589422048.8368242,1589422048.8376498,1.1,1589422048.8484638,1589422048.93992,1.1,0,0.0,0.0008256435394287109,0.09145617485046387
1589422049.072672,1589422049.17033,1.1,1589422049.1853912,1589422049.277107,0.0,2,1.0,0.09765815734863281,0.09171581268310547
1589422049.433295,1589422049.53461,0.0,1589422049.543066,1589422049.644259,0.0,0,0.0,0.10131502151489258,0.10119295120239258
1589422050.167414,1589422050.254299,0.1,1589422050.273993,1589422050.275073,0.1,0,0.0,0.08688497543334961,0.0010800361633300781
1589422050.98128,1589422051.063252,1.0,1589422051.084318,1589422051.086653,1.0,0,0.0,0.08197188377380371,0.002335071563720703
1589422051.673137,1589422051.7600188,0.1,1589422051.777741,1589422051.780285,0.1,0,0.0,0.08688187599182129,0.002543926239013672
1589422052.266798,1589422052.361881,1.1,1589422052.386233,1589422052.4811342,1.1,0,0.0,0.09508299827575684,0.09490108489990234
1589422053.180799,1589422053.258332,1.1,1589422053.283554,1589422053.28609,1.1,0,0.0,0.07753300666809082,0.0025358200073242188
1589422053.84383,1589422053.935956,0.1,1589422053.953519,1589422054.054364,0.1,0,0.0,0.09212589263916016,0.1008448600769043
1589422054.526837,1589422054.619539,0.0,1589422054.6288881,1589422054.630955,0.0,0,0.0,0.09270191192626953,0.0020668506622314453
1589422055.1370728,1589422055.229059,0.1,1589422055.246132,1589422055.348934,0.1,0,0.0,0.09198617935180664,0.10280203819274902
1589422055.861957,1589422055.951591,0.1,1589422055.9686568,1589422056.0705228,0.1,0,0.0,0.08963394165039062,0.10186600685119629
1589422056.4810398,1589422056.574941,0.1,1589422056.5913029,1589422056.6929479,0.1,0,0.0,0.09390115737915039,0.10164499282836914
1589422057.1032372,1589422057.1864178,0.0,1589422057.1955268,1589422057.2078521,0.0,0,0.0,0.08318066596984863,0.012325286865234375
1589422057.674281,1589422057.772942,0.0,1589422057.780708,1589422057.885231,0.0,0,0.0,0.09866118431091309,0.1045229434967041
1589422058.389972,1589422058.474684,0.0,1589422058.483736,1589422058.495029,1.1,2,1.0,0.08471202850341797,0.01129293441772461
1589422058.96471,1589422059.049611,1.0,1589422059.066815,1589422059.068871,1.0,0,0.0,0.08490109443664551,0.002056121826171875
1589422059.5478,1589422059.6391208,1.1,1589422059.663088,1589422059.754348,1.0,1,0.5,0.09132075309753418,0.09125995635986328
1589422060.173546,1589422060.2762802,0.1,1589422060.293134,1589422060.384598,0.1,0,0.0,0.10273408889770508,0.09146404266357422
1589422060.8972428,1589422060.9881542,0.1,1589422061.004021,1589422061.109747,0.1,0,0.0,0.0909113883972168,0.10572600364685059
1589422061.5329762,1589422061.623286,1.0,1589422061.6402519,1589422061.741089,1.0,0,0.0,0.09030985832214355,0.10083723068237305
1589422062.1759858,1589422062.253309,0.1,1589422062.2717981,1589422062.281129,0.1,0,0.0,0.07732319831848145,0.00933074951171875
1589422062.758204,1589422062.848851,0.0,1589422062.858803,1589422062.862633,0.1,1,0.5,0.09064698219299316,0.0038299560546875
1589422063.4695501,1589422063.5556219,1.0,1589422063.57285,1589422063.576513,1.1,1,0.5,0.08607172966003418,0.0036630630493164062
1589422064.0692968,1589422064.1587882,0.0,1589422064.166262,1589422064.1753721,0.1,1,0.5,0.08949136734008789,0.009110212326049805
1589422064.387135,1589422064.483056,0.1,1589422064.494402,1589422064.5921059,0.1,0,0.0,0.09592103958129883,0.09770393371582031
1589422064.721293,1589422064.82228,1.0,1589422064.8328478,1589422064.929219,1.0,0,0.0,0.10098695755004883,0.09637117385864258
1589422065.113371,1589422065.196384,0.0,1589422065.2036061,1589422065.217643,0.0,0,0.0,0.08301305770874023,0.014036893844604492
1589422065.41873,1589422065.5160651,1.1,1589422065.531177,1589422065.62461,1.1,0,0.0,0.0973351001739502,0.09343290328979492
1589422065.760097,1589422065.860995,0.1,1589422065.871648,1589422065.966486,0.1,0,0.0,0.10089802742004395,0.09483790397644043
1589422066.099298,1589422066.198831,1.1,1589422066.214078,1589422066.30482,1.1,0,0.0,0.0995330810546875,0.09074211120605469
1589422066.4821172,1589422066.4843771,1.0,1589422066.4904919,1589422066.585397,1.1,1,0.5,0.002259969711303711,0.09490513801574707
1589422066.710388,1589422066.810789,1.0,1589422066.8218482,1589422066.9154088,1.0,0,0.0,0.10040116310119629,0.09356069564819336
1589422067.050406,1589422067.150503,1.1,1589422067.165141,1589422067.2572029,1.1,0,0.0,0.1000969409942627,0.09206175804138184
1589422067.667524,1589422067.752956,1.1,1589422067.7772539,1589422067.877461,1.1,0,0.0,0.08543181419372559,0.10020709037780762
1589422068.379265,1589422068.4706502,1.0,1589422068.487873,1589422068.590383,1.0,0,0.0,0.0913851261138916,0.10250997543334961
1589422069.0133069,1589422069.103235,0.1,1589422069.121176,1589422069.222126,0.0,1,0.5,0.08992815017700195,0.10095000267028809
1589422069.638895,1589422069.722267,1.0,1589422069.7389991,1589422069.74473,1.0,0,0.0,0.08337187767028809,0.005730867385864258
1589422070.228298,1589422070.327887,1.1,1589422070.3520892,1589422070.441183,1.1,0,0.0,0.09958910942077637,0.08909392356872559
1589422070.974129,1589422071.069356,1.1,1589422071.097397,1589422071.187679,1.1,0,0.0,0.09522700309753418,0.09028196334838867
1589422071.773144,1589422071.858237,1.0,1589422071.875047,1589422071.8793669,1.0,0,0.0,0.08509302139282227,0.004319906234741211
1589422072.482561,1589422072.5746229,1.0,1589422072.592396,1589422072.6922932,1.1,1,0.5,0.09206175804138184,0.09989714622497559
1589422073.125283,1589422073.211872,1.1,1589422073.236049,1589422073.336869,1.1,0,0.0,0.08658909797668457,0.10082006454467773
1589422073.852718,1589422073.935345,0.0,1589422073.944492,1589422073.959954,0.0,0,0.0,0.0826268196105957,0.015461921691894531
1589422074.467363,1589422074.546096,0.1,1589422074.5629299,1589422074.5764449,0.0,1,0.5,0.07873296737670898,0.013514995574951172
1589422075.0720901,1589422075.141132,0.1,1589422075.1608498,1589422075.177332,0.1,0,0.0,0.06904196739196777,0.016482114791870117
1589422075.643413,1589422075.7352781,0.1,1589422075.7517738,1589422075.851465,0.1,0,0.0,0.09186506271362305,0.09969115257263184
1589422076.358967,1589422076.45239,0.1,1589422076.4690251,1589422076.566103,0.1,0,0.0,0.09342288970947266,0.09707784652709961
1589422077.00564,1589422077.086987,0.1,1589422077.10389,1589422077.110186,0.1,0,0.0,0.08134698867797852,0.0062961578369140625
1589422078.1835241,1589422078.2738292,0.1,1589422078.291075,1589422078.390986,0.1,0,0.0,0.09030508995056152,0.09991097450256348
1589467087.320052,1589467087.420495,0.1,1589467087.43084,1589467087.5262861,0.1,0,0.0,0.10044312477111816,0.09544610977172852
1589467087.667818,1589467087.7644732,0.1,1589467087.7760699,1589467087.872161,0.1,0,0.0,0.09665513038635254,0.09609103202819824
1589467088.0070798,1589467088.101579,1.1,1589467088.116738,1589467088.2121868,1.1,0,0.0,0.09449911117553711,0.09544873237609863
1589467088.34497,1589467088.4466681,1.0,1589467088.4579468,1589467088.553025,1.0,0,0.0,0.10169816017150879,0.0950782299041748
1589467088.728417,1589467088.825263,0.0,1589467088.833194,1589467088.9374468,0.0,0,0.0,0.09684610366821289,0.10425281524658203
1589467089.0667698,1589467089.169041,1.1,1589467089.183184,1589467089.270426,1.1,0,0.0,0.10227108001708984,0.08724212646484375
1589467089.4164631,1589467089.517343,1.1,1589467089.532066,1589467089.628319,1.1,0,0.0,0.10087990760803223,0.0962529182434082
1589467089.798121,1589467089.809022,0.1,1589467089.815779,1589467089.904918,0.1,0,0.0,0.01090097427368164,0.08913898468017578
1589467090.088269,1589467090.186731,1.0,1589467090.196924,1589467090.291841,1.0,0,0.0,0.09846210479736328,0.09491705894470215
1589467090.432857,1589467090.5329778,0.0,1589467090.540158,1589467090.638744,0.1,1,0.5,0.10012078285217285,0.0985860824584961
1589467090.7754261,1589467090.877381,1.0,1589467090.888118,1589467090.982157,1.0,0,0.0,0.10195493698120117,0.0940389633178711
1589467091.123664,1589467091.220366,1.1,1589467091.235583,1589467091.3324502,1.1,0,0.0,0.09670209884643555,0.09686708450317383
1589467091.5080268,1589467091.5995588,0.1,1589467091.611349,1589467091.712638,0.1,0,0.0,0.09153199195861816,0.1012887954711914
1589467091.842794,1589467091.944698,1.1,1589467091.959021,1589467092.050949,1.1,0,0.0,0.10190415382385254,0.09192800521850586
1589467092.193418,1589467092.2950568,0.0,1589467092.302059,1589467092.402036,0.1,1,0.5,0.1016387939453125,0.09997701644897461
1589467092.53481,1589467092.637117,0.1,1589467092.648514,1589467092.742805,0.1,0,0.0,0.10230684280395508,0.09429097175598145
1589467092.918682,1589467093.012181,0.1,1589467093.023177,1589467093.024308,0.1,0,0.0,0.09349894523620605,0.0011310577392578125
1589467093.2466009,1589467093.348207,1.0,1589467093.359016,1589467093.451535,1.0,0,0.0,0.10160613059997559,0.09251904487609863
1589467093.587852,1589467093.6898198,0.0,1589467093.696759,1589467093.795511,0.0,0,0.0,0.10196781158447266,0.09875202178955078
1589467093.929583,1589467094.028946,0.0,1589467094.036354,1589467094.137811,0.0,0,0.0,0.09936285018920898,0.10145688056945801
1589467252.130304,1589467252.232447,1.0,1589467252.242957,1589467252.335388,1.0,0,0.0,0.1021428108215332,0.09243083000183105
1589467252.4798532,1589467252.574118,0.1,1589467252.5856378,1589467252.586068,0.1,0,0.0,0.09426474571228027,0.00043010711669921875
1589467252.799704,1589467252.900295,1.1,1589467252.916783,1589467253.006162,1.0,1,0.5,0.10059094429016113,0.08937883377075195
1589467253.145408,1589467253.2449338,0.1,1589467253.2560692,1589467253.3501492,0.1,0,0.0,0.09952592849731445,0.09407997131347656
1589467253.525803,1589467253.624217,1.1,1589467253.638667,1589467253.7317271,1.0,1,0.5,0.09841394424438477,0.09306001663208008
1589467253.8680372,1589467253.965149,0.1,1589467253.976442,1589467254.075246,1.1,1,0.5,0.09711170196533203,0.09880399703979492
1589467254.2134469,1589467254.3135202,1.0,1589467254.3243608,1589467254.420628,1.0,0,0.0,0.10007333755493164,0.0962672233581543
1589467254.56015,1589467254.6605928,0.0,1589467254.667606,1589467254.7652779,0.0,0,0.0,0.10044288635253906,0.0976717472076416
1589467254.943744,1589467255.0443661,1.0,1589467255.0553951,1589467255.150076,1.0,0,0.0,0.10062217712402344,0.0946807861328125
1589467255.286487,1589467255.387221,0.1,1589467255.398367,1589467255.493257,0.1,0,0.0,0.10073399543762207,0.09489011764526367
1589467255.6322272,1589467255.732067,0.0,1589467255.73938,1589467255.838421,1.1,2,1.0,0.09983992576599121,0.09904122352600098
1589467255.974541,1589467256.071241,1.1,1589467256.086876,1589467256.180317,1.1,0,0.0,0.09669995307922363,0.09344100952148438
1589467256.354508,1589467256.457485,0.0,1589467256.464739,1589467256.558186,0.0,0,0.0,0.10297703742980957,0.09344696998596191
1589467256.6959639,1589467256.796611,0.1,1589467256.8049479,1589467256.902085,0.1,0,0.0,0.1006472110748291,0.0971372127532959
1589467257.07322,1589467257.1765,1.0,1589467257.1880362,1589467257.2804239,1.0,0,0.0,0.10328006744384766,0.09238767623901367
1589467257.4170601,1589467257.518186,0.0,1589467257.524798,1589467257.622478,0.0,0,0.0,0.10112595558166504,0.09768009185791016
1589467257.796177,1589467257.8992589,0.1,1589467257.910796,1589467258.008116,0.1,0,0.0,0.10308194160461426,0.0973200798034668
1589467258.155051,1589467258.250459,1.1,1589467258.2631931,1589467258.358189,1.1,0,0.0,0.09540796279907227,0.09499597549438477
1589467258.497262,1589467258.602693,0.0,1589467258.609735,1589467258.70821,0.0,0,0.0,0.10543107986450195,0.09847497940063477
1589467258.844655,1589467258.9382029,1.0,1589467258.949771,1589467258.9510882,1.0,0,0.0,0.09354782104492188,0.0013172626495361328
